OwnerAge,CarPrice,NumberOfSuppliments,PastNumberOfClaims,AccidentArea_Rural,AccidentArea_Urban,OwnerGender_Female,OwnerGender_Male,Fault_Policy Holder,Fault_Third Party,CarCategory_Sedan,CarCategory_Sport,CarCategory_Utility,PoliceReportFiled_No,PoliceReportFiled_Yes,WitnessPresent_No,WitnessPresent_Yes,AgentType_External,AgentType_Internal,BasePolicy_All Perils,BasePolicy_Collision,BasePolicy_Liability,IsAddressChanged_No,IsAddressChanged_Yes
51,14978,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
38,20245,0,4,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
28,34335,3,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,33579,2,2,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,30821,0,4,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
60,23872,4,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
45,22837,0,6,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
46,38430,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
35,30767,7,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
57,25224,6,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
34,38330,7,5,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,35405,3,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
40,20325,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
42,28694,6,3,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
43,34146,4,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
55,22837,2,3,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
26,20531,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
32,26847,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
30,20566,0,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
26,25223,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
30,22756,0,4,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
49,24826,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
29,19166,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
62,26943,7,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
29,31287,6,6,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
38,28171,2,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
38,27823,6,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
35,53411,6,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
38,28799,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
35,37756,4,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
24,28999,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
36,30449,1,3,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
44,22710,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0
36,22682,0,6,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
33,24334,0,2,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
58,33706,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
37,23556,0,3,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0
33,20073,0,3,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
37,10812,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
38,18418,0,3,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
24,21212,7,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
26,28996,1,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,28288,4,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
41,36055,7,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
30,26496,0,2,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
30,25365,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
42,31514,5,3,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
59,27343,0,4,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
62,20108,6,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,22412,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
22,28284,2,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
65,23313,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
53,24149,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
60,19728,6,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,22599,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,20099,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,23063,3,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
50,24967,6,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
33,31665,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
28,22192,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
38,25354,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,20433,3,5,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
27,22919,7,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
31,34162,7,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,24516,0,4,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
45,19705,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
55,37219,6,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
61,21871,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
30,26181,7,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
36,31374,7,6,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
28,32691,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
62,17183,4,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,25201,7,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,15453,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
62,20113,7,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
33,25848,3,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
29,25807,6,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
51,23170,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
28,26658,7,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
36,35110,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
36,26288,2,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
54,28298,0,3,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,21943,2,2,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,23606,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0
34,21483,2,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
63,22199,2,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
34,27075,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
26,26702,6,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,35817,2,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
27,27672,2,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
68,27436,3,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
26,24193,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,24148,2,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
36,31465,0,3,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
47,10673,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
28,23639,6,3,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
30,20724,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,27830,6,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
28,20875,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
41,30291,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,21848,5,6,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
31,28476,0,4,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
22,13729,7,4,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
47,52051,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
31,25942,0,4,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
33,24283,0,5,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0
44,15790,6,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
37,28082,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
31,31627,2,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
33,28995,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
34,30492,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
61,26308,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
41,16778,4,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
40,34008,0,6,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
35,20908,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
28,22018,1,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,21998,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
28,21368,6,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
29,27420,7,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
58,24603,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
28,20861,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
55,24210,7,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
29,32486,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
30,14903,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
41,10468,1,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
44,24139,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,31832,7,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
31,23548,6,4,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
26,26010,2,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
43,50872,0,6,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
58,21813,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,10210,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,27084,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,23366,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
23,25956,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
29,26156,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
39,20373,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
40,47325,7,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
33,20340,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
34,13564,7,2,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
64,25703,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
56,34198,5,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
52,19982,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
31,20011,5,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
33,36948,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
43,31282,0,3,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
30,40973,7,6,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
34,20777,3,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
49,24634,6,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,34275,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
29,21562,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
37,28625,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,14795,6,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
41,20512,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
43,20411,4,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
31,23635,7,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,24848,0,5,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
35,20737,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
41,25920,6,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
32,28976,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
30,33649,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
64,30736,0,5,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
30,23527,7,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
41,22164,0,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
42,20377,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
56,26119,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
30,21629,0,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,32908,6,4,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
36,20289,7,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,31870,1,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
40,23931,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
28,24916,1,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,10213,6,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,22798,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
36,18798,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
28,25175,2,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
62,27078,6,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
44,25709,1,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
64,46089,7,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
56,35870,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
43,38788,0,2,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
33,21632,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
30,22047,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
26,27532,3,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
27,20460,7,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,28892,7,6,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
43,28642,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0
51,23918,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
31,17263,3,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
38,27208,2,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
29,10139,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
39,32109,6,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
28,20493,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
37,37444,0,6,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
43,33495,0,6,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
51,10678,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,36538,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
32,38499,0,3,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
44,24797,7,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
40,51230,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,52154,7,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,26390,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
34,28769,7,4,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
35,22459,3,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
33,28607,5,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
33,27302,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,37815,7,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
37,17567,6,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
44,32428,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
41,15951,2,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
25,22079,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
33,26915,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
36,28525,0,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
43,24863,7,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,23777,7,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,24548,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
37,37620,2,6,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
26,26543,7,2,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
48,28614,2,5,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
54,20854,3,4,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
27,23959,6,3,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
30,27288,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
28,25058,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
28,33247,2,6,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,27984,2,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
72,22195,6,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
26,25863,7,5,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
53,30134,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
37,12226,2,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
41,26663,7,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
32,28220,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
49,25207,0,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
39,28621,1,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
37,37852,6,3,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
41,20438,5,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
56,20949,7,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
29,21669,6,5,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
36,27305,7,5,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,51359,4,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0
35,34242,7,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
51,13553,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,21883,4,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
31,26924,7,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
23,16334,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
39,19143,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
67,41687,1,4,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,21423,5,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
40,20279,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
36,37685,0,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
29,28091,6,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
25,27089,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,31081,4,6,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
54,36647,7,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
51,16814,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
28,27538,7,6,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
26,21350,6,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
28,27748,0,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
22,25193,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
57,22873,2,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
37,32234,6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
34,22421,4,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,34026,1,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
38,22754,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
35,23300,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
55,49073,6,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
26,21532,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
31,25233,0,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
22,24085,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
30,26223,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
35,37465,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
30,25647,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,36636,6,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,21296,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
35,12408,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
24,22315,2,5,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
31,25344,6,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
73,37060,0,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
36,23446,2,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
26,34924,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
29,24577,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
